Date,AAPL,PG,XOM
2021-06-02,122.68132781982422,122.38475799560547,53.2767219543457
2021-06-03,121.19023895263672,124.57642364501953,53.48653793334961
2021-06-04,123.49552917480469,124.66807556152344,53.72259521484375
2021-06-07,123.50534057617188,125.0990982055664,53.372894287109375
2021-06-08,124.329345703125,123.65023040771484,54.31707763671875
2021-06-09,124.7119369506836,123.60436248779297,54.77168655395508
2021-06-10,123.71133422851562,124.5213851928711,54.8591194152832
2021-06-11,124.92776489257812,123.66858673095703,54.352046966552734
2021-06-14,127.99822998046875,123.71443176269531,54.264625549316406
2021-06-15,127.17420196533203,123.47600555419922,56.24042510986328
2021-06-16,127.67451477050781,121.76116943359375,56.03935241699219
2021-06-17,129.28329467773438,122.87078094482422,54.1946907043457
2021-06-18,127.97860717773438,121.07344055175781,52.804630279541016
2021-06-21,129.78358459472656,122.02711486816406,54.719234466552734
2021-06-22,131.43165588378906,122.07296752929688,55.768341064453125
2021-06-23,131.156982421875,121.89871978759766,56.17923355102539
2021-06-24,130.87249755859375,121.98127746582031,56.40653610229492
2021-06-25,130.5782012939453,123.72357940673828,56.52893829345703
2021-06-28,132.2164306640625,124.09042358398438,55.0864143371582
2021-06-29,133.73696899414062,123.24673461914062,54.74545669555664
2021-06-30,134.35494995117188,123.73275756835938,55.147621154785156
2021-07-01,134.65908813476562,124.01704406738281,55.30497360229492
2021-07-02,137.29791259765625,124.62228393554688,55.22629928588867
2021-07-06,139.31871032714844,124.69561004638672,53.65264892578125
2021-07-07,141.82020568847656,125.63098907470703,52.813377380371094
2021-07-08,140.5155487060547,125.61265563964844,52.57733154296875
2021-07-09,142.34994506835938,125.65849304199219,53.5302619934082
2021-07-12,141.75152587890625,125.75936126708984,53.47779846191406
2021-07-13,142.86985778808594,125.60347747802734,53.22426986694336
2021-07-14,146.31312561035156,126.52964782714844,52.04403305053711
2021-07-15,145.6558380126953,127.61173248291016,51.536964416503906
2021-07-16,143.60560607910156,128.8496856689453,50.111942291259766
2021-07-19,139.74053955078125,128.78550720214844,48.389671325683594
2021-07-20,143.3701629638672,128.09776306152344,48.92296600341797
2021-07-21,142.63442993164062,127.64839935302734,50.49661636352539
2021-07-22,144.0078125,127.15935516357422,49.92835235595703
2021-07-23,145.73434448242188,128.99566650390625,49.867149353027344
2021-07-26,146.15615844726562,129.4478302001953,51.126068115234375
2021-07-27,143.97840881347656,129.97381591796875,50.55781173706055
2021-07-28,142.22242736816406,128.0452117919922,50.89876937866211
2021-07-29,142.86985778808594,128.70962524414062,51.51947784423828
2021-07-30,143.08567810058594,131.24725341796875,50.33050537109375
2021-08-02,142.7521514892578,130.92428588867188,50.33924865722656
2021-08-03,144.55715942382812,132.83444213867188,50.88128662109375
2021-08-04,144.1549835205078,131.4318389892578,49.69230651855469
2021-08-05,144.26284790039062,131.4964141845703,50.007041931152344
2021-08-06,143.5751495361328,130.49058532714844,50.58403396606445
2021-08-09,143.5260467529297,131.20111083984375,50.007041931152344
2021-08-10,143.0446319580078,131.2841796875,50.86379623413086
2021-08-11,143.30006408691406,131.60714721679688,51.01241683959961
2021-08-12,146.27687072753906,131.91168212890625,50.89704895019531
2021-08-13,146.4832305908203,132.54840087890625,50.38231658935547
2021-08-16,148.46775817871094,133.47117614746094,49.64570236206055
2021-08-17,147.55409240722656,133.692626953125,49.3084602355957
2021-08-18,143.79127502441406,132.23464965820312,48.27009963989258
2021-08-19,144.12530517578125,133.79412841796875,46.79688262939453
2021-08-20,145.5891876220703,133.8863983154297,46.805763244628906
2021-08-23,147.08250427246094,133.20358276367188,48.731597900390625
2021-08-24,146.9940643310547,132.1239013671875,49.13096618652344
2021-08-25,145.7561798095703,131.6532745361328,49.21971130371094
2021-08-26,144.9505615234375,131.422607421875,48.55409622192383
2021-08-27,145.99197387695312,131.32107543945312,49.49483108520508
2021-08-30,150.4326171875,131.89321899414062,48.95346450805664
2021-08-31,149.16531372070312,131.39492797851562,48.385475158691406
2021-09-01,149.83334350585938,132.7329559326172,47.71986770629883
2021-09-02,150.9533233642578,132.83444213867188,48.88246536254883
2021-09-03,151.59193420410156,132.92672729492188,48.69609832763672
2021-09-07,153.94000244140625,132.42840576171875,48.4120979309082
2021-09-08,152.3877410888672,133.43426513671875,47.96835708618164
2021-09-09,151.3660125732422,132.87136840820312,48.00385665893555
2021-09-10,146.3555145263672,133.00054931640625,47.9062385559082
2021-09-13,146.9253387451172,134.43087768554688,49.139835357666016
